household_id,date,split,eligible,candidates,basket_items,candidate_actual_items
1081,2017-12-30,test,1,120,6,2
1082,2017-04-01,train,1,74,10,2
1082,2017-04-15,train,1,94,17,4
1082,2017-04-29,train,1,116,17,3
1082,2017-05-12,train,1,120,10,6
1082,2017-05-26,train,1,120,15,9
1082,2017-06-16,train,1,120,17,13
1082,2017-06-30,train,1,120,16,5
1082,2017-07-20,train,1,120,12,8
1082,2017-08-11,train,1,120,18,13
1082,2017-08-25,train,1,120,14,7
1082,2017-09-09,train,1,120,14,8
1082,2017-09-29,train,1,120,3,1
1082,2017-10-02,validation,1,120,3,1
1082,2017-10-07,validation,1,120,14,10
1082,2017-10-11,validation,1,120,2,1
1082,2017-10-14,validation,1,120,9,7
1082,2017-10-19,validation,1,120,2,1
1082,2017-10-20,validation,1,120,12,7
1082,2017-10-29,validation,1,120,9,7
1082,2017-11-03,test,1,120,14,10
1082,2017-11-10,test,1,120,12,5
1082,2017-11-17,test,1,120,3,3
1082,2017-11-18,test,1,120,2,0
1082,2017-11-28,test,1,120,11,7
1082,2017-12-01,test,1,120,10,2
1082,2017-12-06,test,1,120,2,1
1082,2017-12-08,test,1,120,15,9
1082,2017-12-11,test,1,120,3,2
1082,2017-12-15,test,1,120,16,11
1082,2017-12-21,test,1,120,2,1
1082,2017-12-22,test,1,120,15,6
1082,2017-12-29,test,1,120,11,7
1084,2017-04-04,train,1,87,1,1
1084,2017-04-11,train,1,89,3,2
1084,2017-05-03,train,1,93,3,2
1084,2017-05-10,train,1,99,1,1
1084,2017-05-14,train,1,101,21,13
1084,2017-05-20,train,1,112,5,4
1084,2017-05-26,train,1,120,2,2
1084,2017-06-06,train,1,120,4,4
1084,2017-06-16,train,1,120,11,9
1084,2017-07-11,train,1,120,3,0
1084,2017-07-23,train,1,120,5,4
1084,2017-08-09,train,1,106,1,0
1084,2017-08-21,train,1,110,12,11
1084,2017-10-01,validation,1,101,3,0
1084,2017-10-06,validation,1,102,1,1
1084,2017-10-08,validation,1,102,3,3
1084,2017-10-13,validation,1,101,4,2
1084,2017-10-15,validation,1,103,8,4
1084,2017-10-22,validation,1,105,1,1
1084,2017-10-26,validation,1,105,3,0
1084,2017-10-29,validation,1,107,2,1
1084,2017-11-06,test,1,102,1,1
1084,2017-11-08,test,1,101,6,3
1084,2017-11-10,test,1,103,1,1
1084,2017-11-14,test,1,95,1,1
1084,2017-11-18,test,1,93,2,1
1084,2017-12-01,test,1,81,5,2
1084,2017-12-12,test,1,72,6,4
1084,2017-12-19,test,1,66,2,1
1084,2017-12-21,test,1,67,3,1
1084,2017-12-31,test,1,69,5,3
109,2017-04-15,train,1,120,13,7
109,2017-04-26,train,1,120,14,4
109,2017-05-09,train,1,120,23,15
109,2017-05-16,train,1,120,12,3
109,2017-06-10,train,1,120,3,1
109,2017-06-18,train,1,120,9,2
109,2017-06-24,train,1,120,13,1
109,2017-07-02,train,1,120,24,3
109,2017-08-05,train,1,120,41,13
109,2017-08-22,train,1,120,6,5
109,2017-08-31,train,1,120,10,1
109,2017-09-16,train,1,120,3,1
109,2017-10-04,validation,1,120,9,7
109,2017-10-06,validation,1,120,18,7
109,2017-10-13,validation,1,120,4,4
109,2017-10-15,validation,1,120,7,4
109,2017-10-21,validation,1,120,3,0
109,2017-10-29,validation,1,120,17,9
109,2017-10-31,validation,1,120,8,5
109,2017-11-07,test,1,120,27,11
109,2017-11-09,test,1,120,9,4
109,2017-11-15,test,1,120,3,2
109,2017-11-28,test,1,120,27,14
109,2017-12-05,test,1,120,7,5
109,2017-12-11,test,1,120,10,6
109,2017-12-13,test,1,120,9,2
1092,2017-04-02,train,1,49,11,1
1092,2017-06-08,train,1,81,12,7
1092,2017-09-10,train,1,68,10,6
1092,2017-10-03,validation,1,58,17,5
1092,2017-10-08,validation,1,70,1,0
1092,2017-10-29,validation,1,58,17,7
1092,2017-11-21,test,1,61,5,4
1092,2017-12-03,test,1,62,18,3
1092,2017-12-19,test,1,71,9,6
1094,2017-05-02,train,1,120,28,3
1094,2017-06-13,train,1,120,47,13
1094,2017-07-18,train,1,120,7,0
1094,2017-08-06,train,1,120,90,21
1094,2017-08-27,train,1,120,22,13
1094,2017-09-19,train,1,120,54,21
1094,2017-10-08,validation,1,120,1,0
1094,2017-10-09,validation,1,120,22,8
1094,2017-10-20,validation,1,120,6,3
1094,2017-10-21,validation,1,120,1,0
1094,2017-10-22,validation,1,120,25,9
1094,2017-10-29,validation,1,120,22,12
1094,2017-10-31,validation,1,120,2,0
1094,2017-11-21,test,1,120,43,16
1094,2017-11-22,test,1,120,5,1
1094,2017-11-25,test,1,120,15,4
1094,2017-12-03,test,1,120,10,5
1094,2017-12-05,test,1,120,8,4
1094,2017-12-11,test,1,120,17,2
1094,2017-12-13,test,1,120,45,19
1095,2017-04-03,train,1,14,6,0
1095,2017-05-14,train,1,39,9,1
1095,2017-06-05,train,1,51,2,0
1095,2017-12-26,test,0,0,5,0
1096,2017-11-26,test,0,7,10,0
1098,2017-04-03,train,1,120,28,5
1098,2017-04-11,train,1,120,12,10
1098,2017-04-22,train,1,120,12,3
1098,2017-04-28,train,1,120,27,7
1098,2017-05-01,train,1,120,7,6
1098,2017-05-12,train,1,120,16,9
1098,2017-05-16,train,1,120,10,6
1098,2017-05-22,train,1,120,14,10
1098,2017-05-31,train,1,120,6,6
1098,2017-06-09,train,1,120,4,2
1098,2017-06-14,train,1,120,27,7
1098,2017-06-22,train,1,120,5,0
1098,2017-06-29,train,1,120,4,0
1098,2017-07-05,train,1,120,8,6
1098,2017-07-15,train,1,120,3,0
1098,2017-07-21,train,1,120,3,1
1098,2017-07-26,train,1,120,18,13
1098,2017-08-04,train,1,120,2,2
1098,2017-08-10,train,1,120,7,1
1098,2017-08-17,train,1,120,28,10
1098,2017-08-26,train,1,120,4,4
1098,2017-09-02,train,1,120,4,3
1098,2017-09-09,train,1,120,8,7
1098,2017-09-16,train,1,120,42,20
1098,2017-09-23,train,1,120,17,9
1098,2017-09-28,train,1,120,6,5
1098,2017-10-01,validation,1,120,6,5
1098,2017-10-02,validation,1,120,9,4
1098,2017-10-04,validation,1,120,8,7
1098,2017-10-07,validation,1,120,14,7
1098,2017-10-08,validation,1,120,2,2
1098,2017-10-09,validation,1,120,11,8
1098,2017-10-11,validation,1,120,13,6
1098,2017-10-13,validation,1,120,4,0
1098,2017-10-15,validation,1,120,11,6
1098,2017-10-18,validation,1,120,24,15
1098,2017-10-20,validation,1,120,4,4
1098,2017-10-21,validation,1,120,12,8
1098,2017-10-25,validation,1,120,20,13
1098,2017-10-28,validation,1,120,18,11
1098,2017-10-31,validation,1,120,11,6
1098,2017-11-02,test,1,120,19,11
1098,2017-11-04,test,1,120,2,2
1098,2017-11-05,test,1,120,4,4
1098,2017-11-08,test,1,120,5,4
1098,2017-11-09,test,1,120,22,11
1098,2017-11-10,test,1,120,4,2
1098,2017-11-12,test,1,120,7,7
1098,2017-11-17,test,1,120,7,5
1098,2017-11-21,test,1,120,27,17
1098,2017-11-23,test,1,120,4,2
1098,2017-11-24,test,1,120,6,6
1098,2017-11-26,test,1,120,12,8
1098,2017-11-30,test,1,120,4,3
1098,2017-12-02,test,1,120,15,10
1098,2017-12-04,test,1,120,15,9
1098,2017-12-09,test,1,120,32,23
1098,2017-12-13,test,1,120,24,15
1098,2017-12-16,test,1,120,3,2
1098,2017-12-17,test,1,120,12,8
1098,2017-12-18,test,1,120,13,5
1098,2017-12-20,test,1,120,11,7
1098,2017-12-23,test,1,120,6,6
1098,2017-12-24,test,1,120,10,5
1098,2017-12-26,test,1,120,9,4
1098,2017-12-28,test,1,120,13,6
1098,2017-12-29,test,1,120,13,7
1098,2017-12-30,test,1,120,9,4
1104,2017-04-02,train,1,120,2,0
1104,2017-04-09,train,1,120,13,10
1104,2017-04-19,train,1,120,1,1
1104,2017-05-04,train,1,120,3,0
1104,2017-05-17,train,1,120,3,3
1104,2017-05-31,train,1,120,10,3
1104,2017-06-04,train,1,120,4,3
1104,2017-06-19,train,1,120,7,4
1104,2017-07-01,train,1,120,7,2
1104,2017-07-29,train,1,120,2,1
1104,2017-08-23,train,1,120,2,0
1104,2017-09-21,train,1,120,3,0
1104,2017-10-22,validation,1,120,20,4
1104,2017-10-28,validation,1,120,28,11
1104,2017-12-06,test,1,120,6,1
1104,2017-12-10,test,1,120,3,0
1104,2017-12-12,test,1,120,4,1
1104,2017-12-15,test,1,120,19,4
1104,2017-12-17,test,1,120,6,1
1104,2017-12-19,test,1,120,2,1
1104,2017-12-26,test,1,120,33,8
1106,2017-06-28,train,0,29,4,0
1106,2017-08-22,train,1,29,6,1
1106,2017-10-15,validation,1,30,2,0
1106,2017-10-27,validation,1,32,2,0
1106,2017-10-30,validation,1,34,4,0
1106,2017-11-01,test,1,38,1,1
1106,2017-11-28,test,1,38,11,0
1106,2017-12-10,test,1,49,3,1
1106,2017-12-12,test,1,51,8,1
1106,2017-12-22,test,1,58,24,4
1106,2017-12-23,test,1,78,3,2
1107,2017-09-17,train,0,25,13,0
1107,2017-11-27,test,0,31,5,0
1107,2017-12-11,test,1,36,10,2
1107,2017-12-12,test,1,44,9,4
1107,2017-12-19,test,1,49,5,1
1107,2017-12-21,test,1,53,10,1
1107,2017-12-30,test,1,44,20,3
1110,2017-04-08,train,1,105,4,1
1110,2017-04-14,train,1,120,1,0
1110,2017-04-25,train,1,120,2,1
1110,2017-05-06,train,1,120,7,2
1110,2017-05-11,train,1,120,5,2
1110,2017-05-21,train,1,120,5,0
1110,2017-05-27,train,1,120,11,1
1110,2017-06-03,train,1,120,8,0
1110,2017-06-16,train,1,120,10,1
1110,2017-06-28,train,1,120,2,0
1110,2017-07-06,train,1,120,5,1
1110,2017-07-11,train,1,120,2,1
1110,2017-07-20,train,1,120,1,0
1110,2017-07-29,train,1,120,19,3
1110,2017-08-03,train,1,120,7,1
1110,2017-08-10,train,1,120,1,1
1110,2017-08-14,train,1,120,27,3
1110,2017-08-24,train,1,120,3,2
1110,2017-08-28,train,1,120,5,1
1110,2017-09-04,train,1,120,3,0
1110,2017-09-07,train,1,120,1,0
1110,2017-09-19,train,1,120,26,3
1110,2017-09-27,train,1,120,10,1
1110,2017-10-01,validation,1,120,19,0
1110,2017-10-09,validation,1,120,2,0
1110,2017-10-11,validation,1,120,6,0
1110,2017-10-17,validation,1,120,22,3
1110,2017-10-23,validation,1,120,2,0
1110,2017-10-27,validation,1,120,8,2
1110,2017-10-29,validation,1,120,1,0
1110,2017-10-31,validation,1,120,2,0
1110,2017-11-01,test,1,120,13,1
1110,2017-11-07,test,1,120,13,2
1110,2017-11-09,test,1,120,1,0
1110,2017-11-12,test,1,120,6,0
1110,2017-11-14,test,1,120,13,3
1110,2017-11-20,test,1,120,1,0
1110,2017-11-21,test,1,120,2,0
1110,2017-11-25,test,1,120,1,0
1110,2017-12-05,test,1,120,3,2
1110,2017-12-12,test,1,120,2,0
1110,2017-12-14,test,1,120,16,1
1110,2017-12-16,test,1,120,8,0
1110,2017-12-17,test,1,120,14,3
1110,2017-12-24,test,1,120,8,2
1110,2017-12-31,test,1,120,9,5
1111,2017-04-02,train,1,120,69,50
1111,2017-04-08,train,1,120,57,21
1111,2017-04-16,train,1,120,66,40
1111,2017-04-23,train,1,120,51,36
1111,2017-05-01,train,1,120,26,7
1111,2017-05-11,train,1,120,2,0
1111,2017-05-21,train,1,120,80,51
1111,2017-05-28,train,1,120,11,2
1111,2017-06-04,train,1,120,60,43
1111,2017-06-10,train,1,120,1,1
1111,2017-06-15,train,1,120,2,1
1111,2017-06-21,train,1,120,1,1
1111,2017-06-26,train,1,120,27,6
1111,2017-07-02,train,1,120,71,49
1111,2017-07-23,train,1,120,61,34
1111,2017-07-30,train,1,120,84,48
1111,2017-08-06,train,1,120,67,37
1111,2017-08-17,train,1,120,2,1
1111,2017-08-21,train,1,120,2,1
1111,2017-09-03,train,1,120,80,36
1111,2017-09-17,train,1,120,86,44
1111,2017-09-28,train,1,120,10,4
1111,2017-10-02,validation,1,120,49,35
1111,2017-10-08,validation,1,120,63,35
1111,2017-10-16,validation,1,120,55,30
1111,2017-10-17,validation,1,120,4,1
1111,2017-10-20,validation,1,120,1,0
1111,2017-10-21,validation,1,120,1,0
1111,2017-10-23,validation,1,120,62,34
1111,2017-10-30,validation,1,120,62,33
1111,2017-10-31,validation,1,120,8,1
1111,2017-11-01,test,1,120,2,0
1111,2017-11-04,test,1,120,1,0
1111,2017-11-05,test,1,120,53,30
1111,2017-11-12,test,1,120,64,36
1111,2017-11-19,test,1,120,47,22
1111,2017-11-20,test,1,120,1,1
1111,2017-11-26,test,1,120,48,33
1111,2017-11-27,test,1,120,4,0
1111,2017-11-30,test,1,120,1,1
1111,2017-12-02,test,1,120,2,0
1111,2017-12-03,test,1,120,57,32
1111,2017-12-10,test,1,120,58,34
1111,2017-12-11,test,1,120,4,3
1111,2017-12-17,test,1,120,58,30
1111,2017-12-26,test,1,120,63,36
1117,2017-04-26,train,1,120,1,1
1117,2017-05-13,train,1,120,5,0
1117,2017-06-03,train,1,120,3,1
1117,2017-06-10,train,1,120,10,4
1117,2017-06-18,train,1,120,17,2
1117,2017-07-14,train,1,120,1,1
1117,2017-08-01,train,1,120,2,0
1117,2017-08-18,train,1,120,1,0
1117,2017-09-22,train,1,92,10,3
1117,2017-10-05,validation,1,98,20,0
1117,2017-10-06,validation,1,118,14,4
1117,2017-10-07,validation,1,120,6,0
1117,2017-10-10,validation,1,120,19,1
1117,2017-10-18,validation,1,120,8,0
1117,2017-10-27,validation,1,120,1,0
1117,2017-11-17,test,1,120,14,1
1117,2017-11-22,test,1,120,29,7
1117,2017-12-02,test,1,120,3,1
1117,2017-12-06,test,1,120,7,3
1119,2017-04-23,train,1,120,9,7
1119,2017-05-22,train,1,120,7,1
1119,2017-06-04,train,1,120,4,0
1119,2017-07-02,train,1,120,2,0
1119,2017-08-12,train,1,120,11,2
1119,2017-10-02,validation,1,120,16,1
1119,2017-11-16,test,1,120,11,1
1119,2017-12-29,test,1,85,15,5
1119,2017-12-30,test,1,93,1,0
1121,2017-04-16,train,1,80,4,1
1121,2017-05-18,train,1,120,12,3
1121,2017-07-13,train,1,120,3,0
1121,2017-08-15,train,1,120,4,0
1121,2017-09-25,train,1,120,16,2
1121,2017-10-10,validation,1,120,10,4
1121,2017-10-13,validation,1,120,17,1
1121,2017-11-01,test,1,120,26,4
1121,2017-11-14,test,1,120,14,6
1121,2017-11-20,test,1,120,52,10
1121,2017-12-06,test,1,120,31,8
1121,2017-12-11,test,1,120,14,3
1121,2017-12-18,test,1,120,6,1
1122,2017-04-07,train,1,103,4,2
1122,2017-04-19,train,1,113,12,7
1122,2017-05-09,train,1,120,12,6
1122,2017-05-29,train,1,120,1,1
1123,2017-04-03,train,1,63,40,12
1123,2017-04-19,train,1,103,2,2
1123,2017-05-27,train,1,114,15,9
1123,2017-07-10,train,1,120,1,0
1123,2017-08-09,train,1,117,20,9
1123,2017-09-09,train,1,120,11,8
1123,2017-10-03,validation,1,117,16,10
1123,2017-10-15,validation,1,115,24,12
1123,2017-10-26,validation,1,120,16,10
1123,2017-11-07,test,1,120,2,2
1123,2017-11-16,test,1,120,21,9
1123,2017-11-28,test,1,120,6,5
1123,2017-12-20,test,1,120,25,17
1124,2017-04-16,train,1,120,14,3
1124,2017-05-24,train,1,120,2,1
1124,2017-07-11,train,1,120,12,5
1124,2017-08-04,train,1,120,36,9
1124,2017-11-04,test,1,120,4,2
1124,2017-11-11,test,1,120,21,1
1124,2017-11-12,test,1,120,9,2
1124,2017-12-05,test,1,120,1,0
1127,2017-05-29,train,0,64,39,4
1127,2017-06-21,train,1,120,64,10
1127,2017-08-31,train,1,120,11,4
1127,2017-09-27,train,1,120,7,2
1127,2017-10-10,validation,1,120,49,11
1127,2017-10-22,validation,1,120,1,0
1127,2017-12-10,test,1,120,3,0
1127,2017-12-19,test,1,120,2,0
1128,2017-04-02,train,1,120,3,0
1128,2017-04-11,train,1,120,1,1
1128,2017-04-21,train,1,120,1,0
1128,2017-05-05,train,1,120,4,1
1128,2017-05-23,train,1,120,1,0
1128,2017-07-02,train,1,120,2,0
1128,2017-08-26,train,1,120,2,0
1128,2017-09-24,train,1,91,1,0
1128,2017-10-05,validation,1,66,2,0
1128,2017-10-09,validation,1,62,5,0
1128,2017-10-15,validation,1,64,6,0
1128,2017-10-16,validation,1,70,6,2
1128,2017-10-17,validation,1,71,10,4
1128,2017-10-19,validation,1,76,5,0
1128,2017-10-25,validation,1,79,1,0
1128,2017-10-27,validation,1,80,1,0
1128,2017-10-30,validation,1,81,10,3
1128,2017-10-31,validation,1,88,1,0
1128,2017-11-01,test,1,84,3,2
1128,2017-11-02,test,1,81,2,0
1128,2017-11-08,test,1,81,3,1
1128,2017-11-12,test,1,83,11,0
1128,2017-11-14,test,1,94,9,5
1128,2017-11-15,test,1,98,4,0
1128,2017-11-16,test,1,98,6,0
1128,2017-11-19,test,1,104,5,1
1128,2017-11-21,test,1,107,2,0
1128,2017-11-24,test,1,109,4,0
1128,2017-11-25,test,1,113,3,0
1128,2017-11-28,test,1,116,2,1
1128,2017-12-04,test,1,114,3,0
1128,2017-12-07,test,1,117,33,7
1128,2017-12-08,test,1,120,1,0
1128,2017-12-13,test,1,120,5,0
1128,2017-12-17,test,1,120,5,1
1128,2017-12-19,test,1,120,9,1
1128,2017-12-20,test,1,120,11,2
1128,2017-12-26,test,1,120,9,2
1128,2017-12-29,test,1,120,15,2
1129,2017-04-12,train,0,16,4,1
1129,2017-05-19,train,1,25,5,1
1129,2017-06-20,train,1,37,7,3
1129,2017-07-27,train,1,43,11,4
1129,2017-08-08,train,1,54,5,1
1129,2017-08-27,train,1,50,3,3
1129,2017-09-20,train,1,50,4,1
1129,2017-10-01,validation,1,55,6,5
1129,2017-10-19,validation,1,47,2,2
1129,2017-10-22,validation,1,47,5,3
1129,2017-10-26,validation,1,49,4,3
1129,2017-10-27,validation,1,50,1,0
1129,2017-11-12,test,1,51,5,5
1129,2017-11-21,test,1,45,16,4
1129,2017-12-01,test,1,57,2,2
1129,2017-12-10,test,1,54,11,6
1129,2017-12-17,test,1,57,1,0
1129,2017-12-31,test,1,53,7,2
113,2017-04-14,train,1,120,52,15
113,2017-05-03,train,1,120,38,18
113,2017-05-17,train,1,120,8,0
113,2017-05-26,train,1,120,77,21
113,2017-06-13,train,1,120,22,6
113,2017-07-04,train,1,120,15,4
113,2017-07-14,train,1,120,18,7
113,2017-07-19,train,1,120,17,5
113,2017-08-01,train,1,120,35,9
113,2017-08-18,train,1,120,42,14
113,2017-09-06,train,1,120,45,18
113,2017-09-16,train,1,120,1,1
113,2017-10-04,validation,1,120,1,1
113,2017-10-05,validation,1,120,16,3
113,2017-10-13,validation,1,120,34,12
113,2017-10-20,validation,1,120,32,8
113,2017-10-24,validation,1,120,29,9
113,2017-10-30,validation,1,120,19,4
113,2017-11-02,test,1,120,13,7
113,2017-11-05,test,1,120,2,0
113,2017-11-08,test,1,120,47,16
113,2017-11-12,test,1,120,21,10
113,2017-11-16,test,1,120,32,7
113,2017-11-19,test,1,120,24,6
113,2017-11-26,test,1,120,52,20
113,2017-11-29,test,1,120,3,0
113,2017-12-03,test,1,120,56,13
113,2017-12-09,test,1,120,19,8
113,2017-12-13,test,1,120,39,15
113,2017-12-19,test,1,120,42,14
113,2017-12-23,test,1,120,42,2
113,2017-12-24,test,1,120,3,0
113,2017-12-27,test,1,120,40,11
113,2017-12-30,test,1,120,14,6
1135,2017-07-04,train,1,28,1,0
1135,2017-08-16,train,1,32,3,1
1135,2017-09-04,train,1,30,13,3
1135,2017-09-25,train,1,40,3,0
1135,2017-10-06,validation,1,43,2,2
1135,2017-10-18,validation,1,41,4,2
1135,2017-10-23,validation,1,43,1,0
1135,2017-11-01,test,1,44,10,4
1135,2017-11-02,test,1,50,1,1
1135,2017-11-04,test,1,50,24,1
1135,2017-12-10,test,1,73,2,0
1135,2017-12-15,test,1,75,2,2
1138,2017-04-10,train,1,71,5,5
1138,2017-05-08,train,1,73,1,1
1138,2017-05-15,train,1,84,6,5
1138,2017-05-31,train,1,86,10,9
1138,2017-06-08,train,1,93,4,1
1138,2017-06-13,train,1,101,3,2
1138,2017-06-19,train,1,103,4,3
1138,2017-06-23,train,1,105,4,4
1138,2017-06-29,train,1,105,6,5
1138,2017-07-05,train,1,104,4,2
1138,2017-07-16,train,1,104,4,2
1138,2017-07-25,train,1,108,3,1
1138,2017-08-02,train,1,111,3,2
1138,2017-08-13,train,1,116,2,1
1138,2017-08-30,train,1,110,6,3
1138,2017-09-08,train,1,120,8,8
1138,2017-09-17,train,1,120,6,6
1138,2017-09-27,train,1,120,10,8
1138,2017-10-02,validation,1,120,9,6
1138,2017-10-04,validation,1,120,3,3
1138,2017-10-06,validation,1,120,11,4
1138,2017-10-09,validation,1,120,4,4
1138,2017-10-10,validation,1,120,2,2
1138,2017-10-13,validation,1,120,4,4
1138,2017-10-14,validation,1,120,4,4
1138,2017-10-16,validation,1,120,4,3
1138,2017-10-23,validation,1,120,4,4
1138,2017-10-25,validation,1,120,2,2
1138,2017-10-27,validation,1,120,10,5
1138,2017-10-31,validation,1,120,8,7
1138,2017-11-01,test,1,120,5,3
1138,2017-11-02,test,1,120,11,10
1138,2017-11-03,test,1,120,7,3
1138,2017-11-07,test,1,120,4,4
1138,2017-11-11,test,1,120,4,2
1138,2017-11-14,test,1,120,3,3
1138,2017-11-26,test,1,120,5,3
1138,2017-12-01,test,1,120,3,3
1138,2017-12-07,test,1,120,4,2
1138,2017-12-10,test,1,120,3,3
1138,2017-12-16,test,1,120,5,5
1138,2017-12-21,test,1,120,4,3
1138,2017-12-24,test,1,120,3,2
1138,2017-12-29,test,1,120,7,5
1139,2017-04-02,train,1,120,28,14
1139,2017-04-17,train,1,120,25,10
1139,2017-05-08,train,1,120,18,12
1139,2017-05-25,train,1,120,32,15
1139,2017-06-10,train,1,120,4,1
1139,2017-07-31,train,1,120,14,10
1139,2017-10-01,validation,1,120,42,16
1139,2017-10-10,validation,1,120,20,13
1139,2017-10-21,validation,1,120,24,7
1139,2017-10-29,validation,1,120,8,6
1139,2017-10-31,validation,1,120,21,12
1139,2017-11-15,test,1,120,13,6
1139,2017-11-22,test,1,120,17,5
114,2017-04-30,train,1,38,6,1
114,2017-05-20,train,1,67,30,8
114,2017-06-08,train,1,107,21,8
114,2017-07-17,train,1,120,2,0
114,2017-08-14,train,1,120,2,0
114,2017-09-19,train,1,120,12,3
114,2017-10-22,validation,1,120,4,1
114,2017-11-11,test,1,120,17,5
114,2017-11-12,test,1,120,7,4
114,2017-11-18,test,1,120,2,2
114,2017-11-26,test,1,120,9,4
114,2017-12-02,test,1,120,2,0
114,2017-12-10,test,1,114,7,2
114,2017-12-15,test,1,114,4,1
114,2017-12-18,test,1,117,5,3
1143,2017-11-05,test,0,7,10,1
1143,2017-11-29,test,0,16,3,0
1143,2017-12-18,test,0,19,4,1
1147,2017-05-21,train,0,108,3,0
1147,2017-07-04,train,1,120,30,2
1147,2017-09-03,train,1,120,23,4
1147,2017-09-10,train,1,120,13,5
1147,2017-10-01,validation,1,120,28,3
1147,2017-10-03,validation,1,120,13,3
1147,2017-10-05,validation,1,120,13,3
1147,2017-10-07,validation,1,120,18,4
1147,2017-10-18,validation,1,120,2,1
1147,2017-11-01,test,1,120,43,7
1147,2017-11-04,test,1,120,10,3
1147,2017-11-11,test,1,120,32,1
1147,2017-11-19,test,1,120,10,3
1147,2017-12-01,test,1,120,35,3
1147,2017-12-02,test,1,120,36,9
1147,2017-12-10,test,1,120,24,2
1150,2017-04-14,train,0,77,4,0
1150,2017-06-04,train,1,96,23,9
1150,2017-08-27,train,1,120,7,3
1155,2017-05-07,train,1,120,24,2
1155,2017-06-25,train,1,120,19,2
1155,2017-08-09,train,1,120,6,2
1155,2017-11-03,test,1,108,55,5
1155,2017-11-18,test,1,120,6,1
1155,2017-12-22,test,1,115,15,1
1155,2017-12-30,test,1,112,13,1
1158,2017-04-05,train,1,114,31,5
1158,2017-05-07,train,1,120,13,7
1158,2017-05-21,train,1,120,2,1
1158,2017-06-06,train,1,120,1,0
1158,2017-06-15,train,1,120,1,1
1158,2017-06-27,train,1,120,3,0
1158,2017-06-30,train,1,120,10,1
1158,2017-07-14,train,1,120,1,0
1158,2017-07-25,train,1,120,1,0
1158,2017-08-03,train,1,120,5,1
1158,2017-08-06,train,1,120,17,7
1158,2017-08-19,train,1,120,20,7
1158,2017-08-26,train,1,120,2,1
1158,2017-09-02,train,1,120,1,1
1158,2017-09-05,train,1,120,1,1
1158,2017-09-13,train,1,120,4,1
1158,2017-10-03,validation,1,120,1,1
1158,2017-10-04,validation,1,120,2,2
1158,2017-10-07,validation,1,120,4,1
1158,2017-10-09,validation,1,120,2,0
1158,2017-10-11,validation,1,120,1,1
1158,2017-10-21,validation,1,120,14,6
1158,2017-10-25,validation,1,120,2,1
1158,2017-10-28,validation,1,120,1,1
1158,2017-10-29,validation,1,120,6,2
1158,2017-10-31,validation,1,120,2,1
1158,2017-11-03,test,1,120,18,12
1158,2017-11-07,test,1,120,1,0
1158,2017-11-10,test,1,120,15,8
1158,2017-11-12,test,1,120,9,3
1158,2017-11-18,test,1,120,1,1
1158,2017-11-19,test,1,120,1,1
1158,2017-11-21,test,1,120,1,1
1158,2017-11-24,test,1,120,2,2
1158,2017-11-26,test,1,120,2,1
1158,2017-12-01,test,1,120,1,1
1158,2017-12-02,test,1,120,10,3
1158,2017-12-03,test,1,120,1,1
1158,2017-12-06,test,1,120,1,1
1158,2017-12-09,test,1,120,1,1
1158,2017-12-10,test,1,120,27,10
1158,2017-12-15,test,1,120,11,3
1158,2017-12-16,test,1,120,2,1
1158,2017-12-18,test,1,120,1,1
1158,2017-12-20,test,1,120,1,1
1158,2017-12-22,test,1,120,1,0
1158,2017-12-23,test,1,120,13,4
1158,2017-12-24,test,1,120,2,1
1158,2017-12-26,test,1,120,2,2
1158,2017-12-27,test,1,120,1,1
1158,2017-12-30,test,1,120,1,1
1158,2017-12-31,test,1,120,9,6
1159,2017-08-21,train,1,95,2,0
1159,2017-08-29,train,1,88,8,4
1159,2017-09-10,train,1,78,20,7
1159,2017-09-27,train,1,102,10,4
1159,2017-10-13,validation,1,109,5,3
1159,2017-10-24,validation,1,111,3,2
1159,2017-10-27,validation,1,112,16,2
1159,2017-10-30,validation,1,120,2,2
1159,2017-11-01,test,1,120,3,1
1159,2017-11-06,test,1,120,7,2
1159,2017-11-07,test,1,120,9,3
1159,2017-11-08,test,1,120,4,2
1159,2017-11-10,test,1,120,12,7
1159,2017-11-11,test,1,120,9,4
1159,2017-11-14,test,1,120,33,10
1159,2017-11-15,test,1,120,2,2
1159,2017-11-18,test,1,120,6,3
1159,2017-11-20,test,1,120,3,2
1159,2017-11-22,test,1,120,20,9
1159,2017-12-05,test,1,120,8,5
