household_id,shopping_days,receipts,sales_value,average_day_value,first_date,last_date
289,89,114,3638.75,40.88483146067416,2017-01-03,2017-12-30
29,32,36,539.55,16.8609375,2017-01-02,2017-12-31
290,189,232,4476.27,23.683968253968256,2017-01-01,2017-12-31
291,38,48,2002.78,52.70473684210526,2017-01-06,2017-12-22
292,28,30,336.81,12.02892857142857,2017-01-03,2017-12-21
293,55,63,2313.8,42.06909090909091,2017-01-10,2017-12-20
294,113,128,2719.12,24.06300884955752,2017-01-01,2017-12-31
295,3,3,113.04,37.68,2017-02-26,2017-06-11
296,5,6,64.22,12.844,2017-01-12,2017-12-11
297,47,59,2112.54,44.947659574468084,2017-01-04,2017-12-31
298,1,1,16.32,16.32,2017-01-08,2017-01-08
299,3,3,53.129999999999995,17.709999999999997,2017-01-13,2017-09-14
3,20,20,1026.63,51.331500000000005,2017-01-07,2017-12-22
30,12,12,246.34,20.528333333333332,2017-01-12,2017-12-24
300,49,55,1792.13,36.57408163265306,2017-01-02,2017-12-29
301,49,50,4468.63,91.1965306122449,2017-01-24,2017-12-30
302,51,56,1021.21,20.023725490196078,2017-01-13,2017-12-31
303,114,139,3313.53,29.06605263157895,2017-01-06,2017-12-27
304,144,177,4905.14,34.063472222222224,2017-01-01,2017-12-31
305,68,75,2094.36,30.799411764705884,2017-01-06,2017-12-29
306,99,124,3665.01,37.02030303030303,2017-01-05,2017-12-30
307,202,249,1628.42,8.061485148514851,2017-01-02,2017-12-29
308,53,57,1618.75,30.54245283018868,2017-01-31,2017-12-28
309,13,13,1318.71,101.43923076923078,2017-01-02,2017-12-06
31,41,45,2910.39,70.98512195121951,2017-02-17,2017-12-31
310,1,2,30.21,30.21,2017-09-24,2017-09-24
311,24,25,784.82,32.700833333333335,2017-01-02,2017-12-10
312,22,24,1582.36,71.92545454545454,2017-01-06,2017-11-16
314,18,21,1718.82,95.49,2017-02-01,2017-12-26
315,5,5,92.17,18.434,2017-05-06,2017-12-09
316,25,32,509.59000000000003,20.3836,2017-01-24,2017-12-29
317,32,32,3272.4900000000002,102.26531250000001,2017-01-01,2017-12-24
318,41,52,589.04,14.366829268292681,2017-01-07,2017-12-04
319,52,58,2223.77,42.76480769230769,2017-01-13,2017-12-21
32,46,47,1584.2,34.43913043478261,2017-01-02,2017-12-28
320,12,13,353.25,29.4375,2017-04-22,2017-12-30
321,59,62,3293.43,55.82084745762712,2017-01-04,2017-12-23
322,27,31,963.12,35.67111111111111,2017-01-23,2017-11-28
323,5,5,35.64,7.128,2017-02-09,2017-09-28
324,63,84,4584.05,72.76269841269841,2017-01-01,2017-12-31
325,36,37,1330.88,36.96888888888889,2017-01-23,2017-12-30
326,11,12,271.11,24.64636363636364,2017-03-17,2017-12-31
327,2,2,10.01,5.005,2017-04-30,2017-05-10
328,110,124,9194.75,83.58863636363637,2017-01-03,2017-12-29
329,87,88,1859.95,21.378735632183908,2017-01-03,2017-12-27
33,28,32,635.24,22.687142857142856,2017-01-09,2017-12-31
330,146,163,1480.35,10.139383561643834,2017-01-02,2017-12-05
331,34,48,874.58,25.722941176470588,2017-01-07,2017-11-21
332,57,63,3247.85,56.979824561403504,2017-01-06,2017-12-29
333,16,17,650.02,40.62625,2017-01-09,2017-10-22
334,158,260,2574.19,16.2923417721519,2017-01-01,2017-12-29
335,72,80,1689.94,23.47138888888889,2017-01-02,2017-12-28
336,56,89,2502.39,44.68553571428571,2017-01-06,2017-12-03
337,35,36,558.49,15.956857142857142,2017-01-01,2017-11-29
338,85,101,1577.7,18.561176470588236,2017-01-03,2017-12-31
339,34,36,966.6600000000001,28.431176470588237,2017-01-10,2017-12-29
34,14,16,180.33,12.880714285714287,2017-03-25,2017-12-09
340,13,14,587.52,45.19384615384615,2017-01-08,2017-12-09
341,11,13,157.22,14.292727272727273,2017-05-14,2017-12-19
342,27,30,1196.98,44.33259259259259,2017-01-11,2017-12-21
343,30,32,801.1,26.703333333333333,2017-01-01,2017-12-31
344,11,11,513.39,46.67181818181818,2017-01-05,2017-12-11
345,97,105,3707.27,38.21927835051547,2017-01-04,2017-12-27
346,84,88,4232.68,50.38904761904762,2017-01-04,2017-12-29
347,4,4,143.32999999999998,35.832499999999996,2017-01-13,2017-12-31
348,72,105,2400.97,33.346805555555555,2017-01-09,2017-12-30
349,12,14,365.8,30.483333333333334,2017-01-03,2017-12-23
35,30,37,563.85,18.795,2017-01-27,2017-12-19
350,44,47,1611.4,36.622727272727275,2017-01-06,2017-12-24
351,142,180,5027.64,35.405915492957746,2017-01-02,2017-12-30
352,1,1,38.45,38.45,2017-12-14,2017-12-14
353,71,74,2593.14,36.52309859154929,2017-01-13,2017-12-26
354,72,75,4179.83,58.05319444444444,2017-01-02,2017-12-31
355,2,3,144.06,72.03,2017-01-16,2017-03-28
356,89,99,1627.95,18.291573033707866,2017-01-04,2017-12-31
357,16,16,1174.44,73.4025,2017-01-12,2017-12-30
358,191,232,7787.9800000000005,40.77476439790576,2017-01-02,2017-12-31
36,112,123,2823.16,25.20678571428571,2017-01-03,2017-12-30
360,20,22,179.44,8.972,2017-01-09,2017-11-20
361,93,99,4365.52,46.94107526881721,2017-01-02,2017-12-28
362,44,45,1615.93,36.72568181818182,2017-01-02,2017-12-27
363,3,3,41.4,13.799999999999999,2017-05-15,2017-10-24
364,30,33,901.86,30.062,2017-01-10,2017-12-23
365,63,74,3302.4700000000003,52.42015873015873,2017-01-01,2017-12-23
366,25,27,237.98,9.5192,2017-01-01,2017-12-02
367,55,61,3996.93,72.67145454545454,2017-01-01,2017-12-29
368,9,9,264.1,29.34444444444445,2017-01-07,2017-12-28
369,15,19,685.17,45.678,2017-01-07,2017-12-10
37,34,39,1797.3,52.86176470588235,2017-01-18,2017-12-28
370,68,77,1885.92,27.734117647058824,2017-04-08,2017-09-29
371,95,101,9635.74,101.42884210526316,2017-01-04,2017-12-30
372,3,4,197.78,65.92666666666666,2017-01-16,2017-07-31
373,3,3,19.77,6.59,2017-09-09,2017-10-06
374,71,90,4159.5,58.58450704225352,2017-01-06,2017-12-29
375,13,13,124.84,9.603076923076923,2017-01-27,2017-12-26
376,208,253,2445.62,11.75778846153846,2017-01-01,2017-12-31
377,66,67,1373.76,20.814545454545453,2017-01-08,2017-12-30
378,159,167,2288.71,14.39440251572327,2017-01-02,2017-12-28
38,14,14,250.32000000000002,17.880000000000003,2017-01-03,2017-09-24
380,78,80,4385.32,56.222051282051275,2017-01-04,2017-12-27
381,37,41,1366.65,36.93648648648649,2017-01-23,2017-12-31
382,8,8,113.97,14.24625,2017-01-21,2017-11-07
383,84,90,3438.59,40.93559523809524,2017-01-05,2017-12-15
384,41,48,2281.94,55.65707317073171,2017-01-04,2017-12-29
385,20,22,1705.94,85.297,2017-03-06,2017-12-24
386,107,152,2550.3,23.834579439252337,2017-01-16,2017-12-31
387,64,78,3204.9500000000003,50.077343750000004,2017-01-02,2017-12-03
388,28,28,648.85,23.173214285714288,2017-01-01,2017-12-28
389,134,158,8900.92,66.42477611940299,2017-01-02,2017-12-31
39,28,30,1938.99,69.24964285714286,2017-01-09,2017-12-26
390,53,55,897.04,16.925283018867923,2017-01-04,2017-12-29
391,38,47,1333.59,35.09447368421053,2017-04-17,2017-11-25
392,65,65,7015.56,107.93169230769232,2017-01-02,2017-12-28
393,100,118,2602.41,26.024099999999997,2017-01-03,2017-12-31
394,50,50,1305.8500000000001,26.117000000000004,2017-01-10,2017-12-29
395,38,41,481.56,12.67263157894737,2017-01-05,2017-12-30
396,64,71,1289.71,20.15171875,2017-01-17,2017-12-31
397,114,139,3334.53,29.25026315789474,2017-01-03,2017-12-29
398,67,91,1185.41,17.69268656716418,2017-01-10,2017-12-19
399,8,8,292.46,36.5575,2017-03-11,2017-08-30
4,18,18,442.14000000000004,24.563333333333336,2017-01-04,2017-12-09
40,173,239,7873.99,45.51439306358381,2017-01-02,2017-12-29
400,140,191,11801.64,84.29742857142857,2017-01-01,2017-12-31
401,52,59,1610.98,30.980384615384615,2017-01-30,2017-12-24
402,44,50,1414.75,32.15340909090909,2017-01-02,2017-12-26
403,24,24,507.28,21.136666666666667,2017-04-01,2017-12-24
404,116,125,2785.84,24.015862068965518,2017-01-01,2017-12-29
405,53,56,1950.66,36.80490566037736,2017-01-15,2017-12-24
406,27,33,1155.57,42.79888888888889,2017-04-02,2017-12-29
407,16,20,335.08,20.9425,2017-05-05,2017-11-21
408,34,35,1692.8500000000001,49.78970588235295,2017-01-09,2017-12-22
409,71,76,2390.3,33.666197183098596,2017-01-05,2017-12-23
41,45,46,2063.28,45.85066666666667,2017-01-13,2017-12-27
410,90,95,790.7,8.785555555555556,2017-01-02,2017-12-19
411,74,97,4649.22,62.8272972972973,2017-01-03,2017-12-29
412,57,65,1484.64,26.046315789473685,2017-01-05,2017-12-24
413,148,193,4036.73,27.275202702702703,2017-01-02,2017-12-31
414,73,100,1670.45,22.882876712328766,2017-01-03,2017-12-31
415,4,4,108.86000000000001,27.215000000000003,2017-01-05,2017-11-17
416,7,7,530.27,75.75285714285714,2017-02-10,2017-10-18
417,44,49,1648.17,37.45840909090909,2017-01-01,2017-12-31
418,117,136,4966.8,42.45128205128205,2017-01-02,2017-12-31
419,27,29,908.02,33.63037037037037,2017-01-29,2017-12-23
42,50,50,1085.56,21.711199999999998,2017-01-03,2017-12-28
420,15,16,416.24,27.749333333333333,2017-01-01,2017-12-30
421,77,92,2981.84,38.72519480519481,2017-01-02,2017-12-30
422,14,16,764.59,54.61357142857143,2017-02-10,2017-12-07
423,12,13,227.85,18.9875,2017-05-25,2017-11-01
424,20,20,2000.91,100.0455,2017-01-22,2017-12-28
425,61,67,2450.98,40.18,2017-01-01,2017-12-10
426,118,137,4866.13,41.238389830508474,2017-01-04,2017-12-29
427,26,27,465.09000000000003,17.888076923076923,2017-01-09,2017-12-24
428,50,52,1943.95,38.879,2017-01-03,2017-12-02
429,24,25,269.19,11.21625,2017-01-04,2017-11-20
43,55,69,624.66,11.357454545454544,2017-01-01,2017-12-24
430,39,47,1295.46,33.21692307692308,2017-01-08,2017-12-31
431,22,22,351.66,15.984545454545456,2017-01-04,2017-12-02
432,133,158,2044.65,15.373308270676693,2017-01-01,2017-12-28
433,29,31,281.55,9.708620689655174,2017-01-12,2017-12-31
434,61,68,2186.11,35.83786885245902,2017-01-01,2017-12-30
435,34,38,565.94,16.64529411764706,2017-02-09,2017-12-27
436,15,15,1150.85,76.72333333333333,2017-01-29,2017-12-21
437,41,47,2336.2200000000003,56.9809756097561,2017-01-05,2017-12-14
438,46,50,3317.64,72.12260869565218,2017-02-05,2017-12-30
439,7,8,109.86,15.694285714285714,2017-02-09,2017-12-11
44,19,22,718.41,37.811052631578946,2017-01-12,2017-12-10
440,1,2,28.77,28.77,2017-07-24,2017-07-24
441,50,50,1387.79,27.7558,2017-01-06,2017-12-27
442,108,136,1791.3,16.586111111111112,2017-01-11,2017-12-31
443,61,66,2014.81,33.02967213114754,2017-01-04,2017-12-28
444,17,24,699.11,41.124117647058824,2017-01-02,2017-10-14
445,107,142,1632.57,15.257663551401869,2017-01-02,2017-12-18
446,17,18,121.59,7.152352941176471,2017-02-18,2017-12-26
447,32,35,453.45,14.1703125,2017-01-03,2017-12-28
448,26,27,285.19,10.968846153846155,2017-01-05,2017-12-31
449,14,15,285.32,20.38,2017-03-30,2017-12-24
45,19,21,299.08,15.741052631578947,2017-01-06,2017-10-30
450,37,37,830.77,22.453243243243243,2017-01-08,2017-12-31
451,80,94,1501.54,18.76925,2017-01-05,2017-12-22
452,14,16,556.63,39.75928571428572,2017-02-04,2017-09-03
453,15,16,244.17000000000002,16.278000000000002,2017-02-07,2017-11-14
454,150,163,4258.01,28.386733333333336,2017-01-02,2017-12-30
455,8,8,673.2,84.15,2017-01-04,2017-10-08
456,52,53,3231.85,62.15096153846154,2017-01-09,2017-12-26
457,47,52,408.76,8.697021276595745,2017-01-09,2017-12-31
458,67,76,1021.72,15.24955223880597,2017-01-05,2017-12-17
459,40,40,805.3499999999999,20.13375,2017-01-10,2017-12-18
46,83,100,5917.4800000000005,71.29493975903615,2017-01-07,2017-12-31
460,50,59,389.68,7.7936000000000005,2017-01-02,2017-12-30
461,17,19,374.43,22.02529411764706,2017-01-16,2017-12-22
462,49,52,835.97,17.06061224489796,2017-01-02,2017-12-21
463,251,368,3217.43,12.818446215139442,2017-01-02,2017-12-31
464,74,91,2055.03,27.77067567567568,2017-01-04,2017-12-29
465,25,26,130.68,5.2272,2017-01-23,2017-12-16
466,15,15,403.43,26.895333333333333,2017-02-22,2017-12-29
467,90,111,1729.99,19.22211111111111,2017-01-06,2017-12-29
468,156,207,3480.41,22.31032051282051,2017-01-01,2017-12-30
469,78,93,3962.63,50.802948717948716,2017-01-01,2017-12-28
47,62,68,1337.79,21.57725806451613,2017-01-05,2017-12-29
470,78,81,1213.72,15.560512820512821,2017-01-04,2017-12-23
471,19,21,584.38,30.756842105263157,2017-01-06,2017-12-21
472,41,51,4148.13,101.17390243902439,2017-01-07,2017-11-04
473,35,44,1902.88,54.368,2017-01-03,2017-12-30
474,18,20,1080.97,60.05388888888889,2017-02-25,2017-12-29
475,28,29,812.89,29.031785714285714,2017-01-02,2017-12-23
476,19,19,813.9,42.83684210526316,2017-04-11,2017-12-27
477,22,25,335.43,15.246818181818183,2017-01-29,2017-12-28
478,8,8,94.61,11.82625,2017-01-05,2017-12-05
479,37,41,811.4,21.92972972972973,2017-01-01,2017-12-31
48,32,33,751.83,23.4946875,2017-02-17,2017-12-21
480,32,36,1371.15,42.8484375,2017-03-02,2017-12-12
481,13,13,771.5500000000001,59.35000000000001,2017-01-16,2017-12-31
482,26,33,592.91,22.804230769230767,2017-01-06,2017-12-23
483,59,65,1712.59,29.02694915254237,2017-01-07,2017-12-24
484,66,84,1881.75,28.511363636363637,2017-01-07,2017-12-23
485,81,91,2858.83,35.294197530864196,2017-01-01,2017-12-29
486,14,20,726.91,51.92214285714285,2017-01-04,2017-12-08
487,6,6,89.84,14.973333333333334,2017-05-06,2017-11-15
488,8,11,191.97,23.99625,2017-03-19,2017-12-26
489,110,141,3824.01,34.76372727272727,2017-01-04,2017-12-31
49,73,81,4579.65,62.73493150684931,2017-01-12,2017-12-30
490,38,39,2133.18,56.13631578947368,2017-01-08,2017-12-26
491,49,61,2417.46,49.33591836734694,2017-01-17,2017-12-28
492,60,86,5040.65,84.01083333333332,2017-01-07,2017-12-15
493,107,135,3085.48,28.83626168224299,2017-01-01,2017-12-30
495,46,53,1888.51,41.05456521739131,2017-01-06,2017-12-24
496,4,4,131.92000000000002,32.980000000000004,2017-10-07,2017-12-01
497,29,29,322.63,11.125172413793104,2017-01-02,2017-12-24
498,50,54,798.99,15.979800000000001,2017-03-14,2017-12-19
499,2,2,25.02,12.51,2017-09-09,2017-09-17
5,17,20,299.67,17.62764705882353,2017-01-16,2017-11-01
50,7,7,109.21,15.60142857142857,2017-03-16,2017-10-21
500,2,2,68.6,34.3,2017-04-28,2017-06-18
501,13,14,366.29,28.17615384615385,2017-01-06,2017-12-22
502,19,22,925.5500000000001,48.713157894736845,2017-01-22,2017-12-20
503,88,91,2753.88,31.29409090909091,2017-01-02,2017-12-31
504,6,6,391.64,65.27333333333333,2017-01-14,2017-12-02
505,10,10,121.92999999999999,12.193,2017-06-03,2017-12-26
506,18,20,683.22,37.95666666666667,2017-01-12,2017-12-19
507,25,27,696.62,27.8648,2017-01-09,2017-12-12
508,22,24,578.78,26.30818181818182,2017-01-01,2017-12-14
509,9,9,160.03,17.781111111111112,2017-02-13,2017-10-10
51,43,43,1917.15,44.584883720930236,2017-01-01,2017-12-10
510,144,201,4446.87,30.881041666666665,2017-01-03,2017-12-31
511,144,198,3005.52,20.871666666666666,2017-01-02,2017-12-31
513,83,85,6443.42,77.63156626506024,2017-01-03,2017-12-27
514,39,39,1477.01,37.87205128205128,2017-01-02,2017-12-31
515,34,37,1351.25,39.74264705882353,2017-01-15,2017-12-30
516,12,13,178.42,14.868333333333332,2017-01-17,2017-12-02
517,53,62,2406.52,45.406037735849054,2017-01-03,2017-12-29
518,93,108,3694.48,39.72559139784946,2017-01-01,2017-12-31
519,15,15,297.49,19.832666666666668,2017-01-26,2017-12-15
52,71,75,3176.89,44.74492957746479,2017-01-08,2017-12-30
520,44,47,872.92,19.83909090909091,2017-01-20,2017-12-26
521,28,30,536.96,19.177142857142858,2017-01-01,2017-12-27
522,1,1,13.760000000000002,13.760000000000002,2017-07-26,2017-07-26
523,127,161,3686.2400000000002,29.025511811023623,2017-03-16,2017-12-29
524,30,30,466.15,15.538333333333332,2017-01-21,2017-12-21
525,16,17,349.81,21.863125,2017-01-29,2017-12-31
526,85,96,2171.46,25.546588235294116,2017-01-02,2017-12-30
527,78,78,2340.7400000000002,30.009487179487184,2017-01-03,2017-12-27
528,11,12,259.53000000000003,23.593636363636367,2017-02-26,2017-12-27
529,16,19,796.1,49.75625,2017-02-10,2017-08-23
53,31,33,1112.17,35.87645161290323,2017-01-24,2017-12-14
530,23,23,620.0,26.956521739130434,2017-01-05,2017-12-11
531,17,17,505.23,29.71941176470588,2017-01-28,2017-11-08
532,4,5,55.54,13.885,2017-05-29,2017-12-31
533,32,37,1297.24,40.53875,2017-01-11,2017-12-06
534,202,283,794.94,3.9353465346534655,2017-01-01,2017-12-31
535,21,24,948.51,45.167142857142856,2017-01-25,2017-12-14
536,38,43,669.54,17.619473684210526,2017-01-03,2017-12-29
537,15,16,681.46,45.43066666666667,2017-01-14,2017-12-26
538,41,45,2914.92,71.09560975609756,2017-01-06,2017-12-23
539,31,44,887.97,28.644193548387097,2017-02-02,2017-12-30
54,5,5,51.37,10.274,2017-01-27,2017-07-30
540,58,65,2394.42,41.28310344827587,2017-01-07,2017-12-30
541,30,33,1131.17,37.705666666666666,2017-01-09,2017-12-11
542,57,62,1173.09,20.580526315789474,2017-01-06,2017-12-30
543,56,62,2258.4700000000003,40.329821428571435,2017-01-14,2017-12-30
544,55,85,963.59,17.51981818181818,2017-01-04,2017-12-10
545,32,33,1443.84,45.12,2017-01-12,2017-12-29
546,57,66,1812.07,31.790701754385964,2017-01-03,2017-12-15
547,27,29,767.3000000000001,28.41851851851852,2017-01-03,2017-11-15
548,51,55,2490.43,48.83196078431372,2017-01-08,2017-12-29
549,18,19,443.41,24.63388888888889,2017-02-27,2017-12-15
55,77,80,442.8,5.750649350649351,2017-01-02,2017-12-29
550,12,12,302.14,25.17833333333333,2017-03-22,2017-12-22
551,23,25,397.04,17.262608695652176,2017-01-19,2017-12-22
552,29,32,1492.73,51.47344827586207,2017-01-21,2017-12-12
553,136,153,4248.79,31.24110294117647,2017-01-02,2017-12-31
554,9,9,687.08,76.34222222222223,2017-02-22,2017-12-23
555,8,8,148.23,18.52875,2017-01-14,2017-11-13
556,3,3,135.68,45.22666666666667,2017-04-11,2017-05-02
557,18,18,456.94,25.385555555555555,2017-01-18,2017-11-18
558,67,75,1353.2,20.197014925373136,2017-01-01,2017-12-01
559,11,11,82.43,7.493636363636364,2017-01-30,2017-07-24
56,112,124,4115.6900000000005,36.74723214285715,2017-01-02,2017-12-29
560,120,149,3515.4700000000003,29.295583333333337,2017-01-03,2017-12-31
561,20,20,1072.88,53.644000000000005,2017-03-09,2017-12-30
562,45,47,1962.74,43.61644444444445,2017-01-04,2017-12-28
563,30,40,1405.29,46.842999999999996,2017-01-09,2017-12-04
564,32,35,645.1800000000001,20.161875000000002,2017-01-01,2017-12-31
565,11,11,187.46,17.041818181818183,2017-01-22,2017-11-03
566,27,31,376.37,13.93962962962963,2017-01-05,2017-08-20
567,154,188,2400.83,15.589805194805194,2017-01-02,2017-12-27
568,100,129,5705.32,57.0532,2017-01-13,2017-12-31
569,46,48,2642.84,57.453043478260874,2017-01-02,2017-12-05
57,83,104,1664.4,20.053012048192773,2017-01-02,2017-12-28
570,17,19,690.7,40.629411764705885,2017-01-11,2017-12-19
571,8,8,609.89,76.23625,2017-01-04,2017-11-17
572,6,6,154.14000000000001,25.69,2017-08-10,2017-08-20
573,61,64,1772.11,29.050983606557374,2017-01-07,2017-12-07
574,68,72,4382.98,64.45558823529412,2017-01-02,2017-12-30
575,152,190,6451.75,42.44572368421053,2017-01-05,2017-12-31
576,58,69,1998.57,34.458103448275864,2017-01-03,2017-12-10
577,19,19,2187.69,115.14157894736843,2017-01-23,2017-12-28
578,67,75,1674.01,24.985223880597015,2017-01-05,2017-12-31
579,9,9,162.94,18.104444444444443,2017-01-09,2017-12-23
58,127,146,5813.87,45.778503937007876,2017-01-01,2017-12-31
580,50,55,695.12,13.9024,2017-01-04,2017-12-30
581,104,118,4192.68,40.314230769230775,2017-01-01,2017-12-31
582,66,71,2316.96,35.10545454545455,2017-01-02,2017-12-30
583,94,103,1658.76,17.646382978723405,2017-01-05,2017-12-10
584,17,22,327.22,19.24823529411765,2017-01-10,2017-09-08
585,21,21,358.42,17.067619047619047,2017-01-12,2017-12-21
586,95,115,3571.3,37.59263157894737,2017-01-03,2017-12-31
587,16,16,134.71,8.419375,2017-01-06,2017-12-09
588,120,150,5640.62,47.00516666666667,2017-01-04,2017-12-30
589,13,13,225.68,17.36,2017-01-18,2017-11-07
59,17,18,926.8,54.51764705882353,2017-01-05,2017-12-27
590,19,23,447.64,23.56,2017-05-21,2017-12-24
591,156,199,8158.82,52.3001282051282,2017-01-02,2017-12-31
592,17,18,389.67,22.921764705882353,2017-01-08,2017-12-27
593,46,48,531.2,11.547826086956523,2017-02-12,2017-12-27
594,28,33,1211.19,43.25678571428572,2017-01-06,2017-12-26
595,81,92,1557.43,19.227530864197533,2017-01-01,2017-12-26
596,57,62,1741.73,30.55666666666667,2017-01-09,2017-12-27
597,41,46,2203.1,53.734146341463415,2017-01-03,2017-12-10
598,92,116,2134.31,23.199021739130433,2017-01-01,2017-12-29
599,2,2,34.42,17.21,2017-09-23,2017-12-26
6,138,155,3464.87,25.107753623188405,2017-01-05,2017-12-31
60,2,2,99.98,49.99,2017-12-28,2017-12-29
600,92,114,4017.87,43.6725,2017-01-04,2017-12-30
601,46,52,3232.68,70.27565217391304,2017-01-07,2017-12-16
602,32,45,1638.46,51.201875,2017-06-11,2017-12-29
603,32,35,504.61,15.7690625,2017-01-01,2017-12-29
604,25,27,939.09,37.5636,2017-01-13,2017-12-27
605,72,89,4318.42,59.97805555555556,2017-01-05,2017-12-27
606,48,54,1921.81,40.037708333333335,2017-01-06,2017-12-31
607,34,38,816.74,24.021764705882354,2017-01-03,2017-11-10
608,105,125,3176.33,30.250761904761905,2017-01-01,2017-12-26
609,90,106,1243.69,13.818777777777779,2017-01-02,2017-12-21
61,3,3,28.88,9.626666666666667,2017-03-02,2017-07-10
610,10,14,304.91,30.491000000000003,2017-03-12,2017-10-11
611,44,47,1529.75,34.76704545454545,2017-01-29,2017-12-24
612,73,89,2521.66,34.543287671232875,2017-01-08,2017-12-31
613,2,2,51.59,25.795,2017-09-03,2017-09-13
614,82,86,1979.36,24.138536585365852,2017-01-02,2017-12-29
615,10,10,225.03,22.503,2017-01-09,2017-12-20
616,3,3,31.43,10.476666666666667,2017-10-08,2017-11-17
617,15,15,707.96,47.19733333333333,2017-02-27,2017-12-21
618,194,340,5570.21,28.71242268041237,2017-01-01,2017-12-30
619,3,3,146.23000000000002,48.74333333333334,2017-07-09,2017-11-17
62,20,25,270.31,13.5155,2017-02-25,2017-12-16
620,8,8,117.21000000000001,14.651250000000001,2017-04-02,2017-10-14
621,82,85,2090.03,25.48817073170732,2017-01-02,2017-12-30
622,93,103,1694.76,18.223225806451612,2017-01-04,2017-12-31
623,57,71,1657.97,29.08719298245614,2017-01-02,2017-12-20
624,62,73,3386.29,54.61758064516129,2017-01-04,2017-12-29
625,16,16,386.07,24.129375,2017-01-24,2017-12-13
626,17,20,425.27,25.015882352941176,2017-01-27,2017-12-03
627,23,24,1075.7,46.7695652173913,2017-01-16,2017-12-23
628,7,7,653.74,93.39142857142858,2017-01-02,2017-12-22
629,14,14,147.48999999999998,10.534999999999998,2017-01-06,2017-12-12
63,11,11,233.91,21.264545454545456,2017-01-06,2017-11-27
630,84,92,4092.7400000000002,48.72309523809524,2017-01-02,2017-12-30
631,207,264,5047.26,24.38289855072464,2017-01-03,2017-12-31
632,37,38,1537.33,41.549459459459456,2017-01-18,2017-11-17
633,75,93,2964.26,39.52346666666667,2017-01-06,2017-12-28
634,21,22,923.65,43.983333333333334,2017-01-13,2017-07-04
635,6,8,158.45,26.40833333333333,2017-01-02,2017-12-07
636,129,149,6293.93,48.79015503875969,2017-01-02,2017-12-28
637,71,86,1879.04,26.465352112676054,2017-01-06,2017-12-30
638,91,111,5190.11,57.03417582417582,2017-01-01,2017-12-31
639,62,74,666.03,10.74241935483871,2017-01-22,2017-12-02
64,137,180,2445.2200000000003,17.848321167883213,2017-01-06,2017-12-31
640,22,23,554.69,25.21318181818182,2017-01-10,2017-07-08
641,149,180,7067.8,47.43489932885906,2017-01-02,2017-12-31
642,24,25,1287.02,53.62583333333333,2017-01-07,2017-10-30
643,16,17,787.8,49.2375,2017-01-02,2017-11-24
644,93,104,1955.69,21.028924731182798,2017-01-05,2017-12-30
645,20,24,227.15,11.3575,2017-01-16,2017-09-15
646,16,17,742.57,46.410625,2017-02-05,2017-12-02
647,59,71,3493.5,59.21186440677966,2017-01-01,2017-12-26
648,42,43,1220.3700000000001,29.056428571428576,2017-01-03,2017-12-29
649,18,19,663.86,36.88111111111111,2017-02-10,2017-09-29
65,65,84,1355.52,20.854153846153846,2017-01-03,2017-12-26
650,28,30,500.89,17.888928571428572,2017-01-03,2017-12-24
651,2,2,139.63,69.815,2017-03-03,2017-09-04
652,20,22,739.6,36.980000000000004,2017-01-23,2017-12-23
653,88,103,5502.66,62.530227272727274,2017-01-01,2017-12-24
654,85,94,1159.84,13.645176470588234,2017-01-23,2017-12-30
655,23,30,988.58,42.98173913043478,2017-01-06,2017-12-31
656,53,57,3630.47,68.49943396226415,2017-01-09,2017-12-21
657,13,13,68.61,5.277692307692307,2017-01-18,2017-10-20
658,29,30,715.2,24.662068965517243,2017-01-06,2017-12-29
659,9,9,459.11,51.01222222222222,2017-03-07,2017-12-23
66,9,11,144.22,16.024444444444445,2017-01-04,2017-11-22
660,86,106,4700.26,54.65418604651163,2017-01-01,2017-12-31
661,230,262,5243.34,22.79713043478261,2017-01-01,2017-12-31
662,19,20,791.21,41.64263157894737,2017-03-20,2017-12-19
663,59,64,2008.06,34.03491525423729,2017-01-13,2017-12-31
664,16,17,475.81,29.738125,2017-01-12,2017-12-31
665,15,15,224.59,14.972666666666667,2017-02-14,2017-12-22
666,55,67,728.4,13.243636363636364,2017-01-05,2017-12-11
667,48,51,759.14,15.815416666666666,2017-02-18,2017-12-24
668,31,31,630.95,20.353225806451615,2017-02-04,2017-12-24
669,59,62,4336.49,73.49983050847457,2017-01-05,2017-12-12
67,107,132,5088.27,47.55392523364486,2017-01-03,2017-12-29
670,106,113,3220.1,30.378301886792453,2017-01-03,2017-12-29
671,59,63,2532.58,42.92508474576271,2017-01-14,2017-12-30
672,49,53,961.8100000000001,19.628775510204083,2017-02-02,2017-12-30
673,26,31,420.42,16.17,2017-01-09,2017-12-24
674,59,80,3160.81,53.57305084745763,2017-01-05,2017-12-24
675,101,137,2917.55,28.88663366336634,2017-01-03,2017-12-31
676,205,258,7432.5,36.25609756097561,2017-01-01,2017-12-30
677,19,21,638.2,33.58947368421053,2017-01-18,2017-10-15
678,16,21,229.72,14.3575,2017-01-21,2017-09-17
679,124,181,3731.97,30.096532258064514,2017-01-01,2017-12-31
68,190,357,3372.52,17.750105263157895,2017-01-01,2017-12-31
680,49,57,2261.27,46.14836734693878,2017-01-06,2017-12-29
681,32,32,1343.91,41.9971875,2017-01-02,2017-12-24
